V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101
-0.245004663,-0.244563246,-0.240886659,-0.234475379,-0.229859984,-0.222800235,-0.227715188,-0.218759086,-0.211891053,-0.201272989,-0.201614984,-0.202030049,-0.196510647,-0.196716732,-0.189053077,-0.186825338,-0.169915572,-0.179987024,-0.176630869,-0.171885366,-0.164597831,-0.160159233,-0.154358892,-0.150918095,-0.150556345,-0.149250496,-0.140373362,-0.128699316,-0.125879875,-0.115656175,-0.120530281,-0.104314714,-0.112728738,-0.094822784,-0.098489084,-0.107516469,-0.089139062,-0.085390602,-0.081094102,-0.073119098,-0.067330336,-0.069015416,-0.072363131,-0.05650862,-0.072914151,-0.057018508,-0.05845589,-0.045346431,-0.040055945,-0.046952416,-0.034458545,-0.030531397,-0.030107292,-0.026084193,-0.019064225,-0.024045842,-0.00401266,-0.010720842,-0.005616817,-0.002499753,0.005071877,0.01814723,0.019269933,0.020255216,0.027576387,0.031283943,0.023290734,0.030640731,0.048914188,0.049603536,0.052161438,0.053484749,0.052180128,0.061104103,0.061779533,0.07711649,0.07434717,0.067445714,0.078483625,0.092272907,0.084860899,0.094083721,0.112313834,0.106748501,0.114423963,0.118525998,0.116808121,0.117259565,0.127134795,0.127051022,0.135465361,0.137358849,0.139911203,0.149699711,0.144499923,0.16047912,0.158054119,0.171289042,0.170159699,0.183745522,0.176764011
-0.249133121,-0.244771487,-0.245776244,-0.232265568,-0.229682121,-0.226708155,-0.224097712,-0.21419825,-0.205070091,-0.206283908,-0.206393297,-0.199730866,-0.197906209,-0.201365429,-0.191088067,-0.189809348,-0.182078461,-0.180403505,-0.172321568,-0.168074596,-0.160140019,-0.156879349,-0.163639222,-0.156620302,-0.148652102,-0.134683535,-0.138286366,-0.129816919,-0.133243014,-0.123443376,-0.119183229,-0.118496092,-0.10902702,-0.110489889,-0.090341521,-0.092581137,-0.092695771,-0.090616769,-0.087214231,-0.081402053,-0.068857319,-0.078143242,-0.064468366,-0.061702666,-0.063790487,-0.055094247,-0.048916338,-0.044249575,-0.036100994,-0.039048478,-0.024057783,-0.028118894,-0.027800411,-0.020745106,-0.01705984,-0.017991433,-0.008212028,-0.006313865,0.004724194,0.007491218,0.019224431,0.016603145,0.026313898,0.02467709,0.020108021,0.030639779,0.033716032,0.041310388,0.046486328,0.05187354,0.05445698,0.06020834,0.066047477,0.064208415,0.067871885,0.0764609,0.081360751,0.08106973,0.08935388,0.091690947,0.096449003,0.095501052,0.100981959,0.104149587,0.111817785,0.119616691,0.118308817,0.126741632,0.127783509,0.129538568,0.135512362,0.148401769,0.14431687,0.150087931,0.162453137,0.159292416,0.167445852,0.163026411,0.175079028,0.185796677,0.182928698
-0.238603167,-0.250613452,-0.238976173,-0.234988862,-0.23610457,-0.230212807,-0.222467147,-0.220084953,-0.210046864,-0.205724339,-0.201983328,-0.197529208,-0.192956055,-0.184871458,-0.183512754,-0.181597344,-0.171263576,-0.179966038,-0.169510176,-0.16507573,-0.159409597,-0.157890077,-0.147365087,-0.144601509,-0.146540056,-0.147786802,-0.129890592,-0.13258737,-0.139759808,-0.119637386,-0.114606941,-0.114190034,-0.108553732,-0.114456322,-0.091275675,-0.091258058,-0.087653293,-0.084261046,-0.08483058,-0.071001716,-0.070154704,-0.076984708,-0.058375354,-0.06496446,-0.063378643,-0.052394574,-0.050314452,-0.048264205,-0.041161685,-0.036290622,-0.031230818,-0.027166503,-0.025073372,-0.016039849,-0.010036184,-0.016696052,-0.0083,-0.002784376,0.009909762,0.01391962,0.015715033,0.021130814,0.023830733,0.028887897,0.026778484,0.030573186,0.03993233,0.049784426,0.044820903,0.049512112,0.056495321,0.060391898,0.063047795,0.069413695,0.082421307,0.07949023,0.078924584,0.07925758,0.091745392,0.097872042,0.092414722,0.100398487,0.106685018,0.113902782,0.115410191,0.119719889,0.118048968,0.130455531,0.130502138,0.14504934,0.143150874,0.143253616,0.146223138,0.159738203,0.160791969,0.178460947,0.169860555,0.173140033,0.178604815,0.185377562,0.183736491
-0.249678411,-0.235464552,-0.238275856,-0.237513205,-0.232098586,-0.231944331,-0.226480027,-0.211750408,-0.217468212,-0.202033477,-0.2048626,-0.20502334,-0.193915516,-0.187190586,-0.183620905,-0.186129063,-0.175483538,-0.171980849,-0.168745599,-0.161792395,-0.158808083,-0.151356618,-0.153997013,-0.147883233,-0.139544912,-0.136503672,-0.132275153,-0.131560905,-0.124932282,-0.118689249,-0.112796012,-0.113486924,-0.106349451,-0.110880732,-0.094936415,-0.095188949,-0.091623346,-0.08586225,-0.083854649,-0.076826387,-0.073558922,-0.061678034,-0.062792261,-0.062398586,-0.049933471,-0.047973852,-0.046415352,-0.042272295,-0.031107343,-0.034444169,-0.022898993,-0.025907337,-0.019105795,-0.017180484,-0.009263343,-0.005644677,0.003307921,0.00769065,0.018413633,0.013965721,0.014152898,0.0187885,0.024560315,0.023305748,0.040048887,0.032318477,0.048061579,0.047177041,0.044311806,0.052641644,0.059527117,0.065145451,0.067896649,0.075267264,0.072755364,0.083521952,0.077562082,0.087230402,0.090708572,0.08553286,0.105032179,0.104132569,0.114706455,0.114124622,0.115326903,0.124018949,0.136393073,0.13745401,0.124431342,0.141384802,0.1378949,0.147586593,0.147594446,0.161135783,0.156204503,0.167206413,0.160900917,0.174521652,0.177407164,0.177313975,0.182086001
-0.247870516,-0.246765273,-0.236465156,-0.231190174,-0.230180417,-0.231126123,-0.218273098,-0.215426866,-0.210331097,-0.205390326,-0.200136495,-0.202677781,-0.189253122,-0.194772481,-0.188202128,-0.178001264,-0.176376252,-0.172354824,-0.16288206,-0.152155354,-0.161319545,-0.150469099,-0.150153693,-0.142558991,-0.140111762,-0.137860104,-0.135827921,-0.129163901,-0.125920213,-0.122694518,-0.113081008,-0.109678128,-0.110000595,-0.102041005,-0.097859709,-0.096959793,-0.087727266,-0.083227238,-0.078794794,-0.075365158,-0.072531976,-0.0748452,-0.059899112,-0.061512915,-0.05405484,-0.054271663,-0.041710428,-0.044054088,-0.03318342,-0.033477713,-0.024242022,-0.022880118,-0.018957687,-0.013535636,-0.0163204,0.005338372,-0.00584047,0.00739549,0.010909136,0.015916953,0.016293263,0.014265285,0.024321022,0.034639943,0.034326024,0.030910961,0.044522051,0.049092922,0.059226395,0.053648927,0.057981252,0.060587458,0.075658159,0.07043133,0.076007764,0.080230757,0.089140381,0.095223815,0.090050439,0.106099196,0.092375592,0.110387276,0.109546323,0.117931423,0.131589079,0.126770343,0.134775045,0.1374077,0.140366935,0.142340614,0.15299188,0.151062269,0.153147059,0.162717328,0.15943926,0.163764797,0.176459582,0.178331076,0.179383027,0.194281346,0.191631017
-0.247291134,-0.234940011,-0.231664224,-0.233341006,-0.232508824,-0.22163277,-0.218752628,-0.208225595,-0.205233385,-0.205881264,-0.199213156,-0.197922145,-0.184472307,-0.181883745,-0.185489912,-0.178601346,-0.17253556,-0.170130946,-0.164341026,-0.163500251,-0.156529544,-0.154816146,-0.152376075,-0.139480379,-0.14127181,-0.139175542,-0.132953492,-0.120154762,-0.116032279,-0.120804356,-0.114250168,-0.102216704,-0.106559786,-0.098218496,-0.096020624,-0.096372361,-0.084887752,-0.077914189,-0.075546371,-0.071127969,-0.064869311,-0.057833302,-0.057820541,-0.051894222,-0.044331211,-0.045782926,-0.047680819,-0.037416731,-0.032799962,-0.027287647,-0.026219001,-0.015492368,-0.018101314,-0.009589078,-0.004557736,-0.000198295,-0.0003549,0.010441619,0.016371586,0.016458444,0.020284483,0.024999366,0.031751408,0.038636915,0.042413117,0.042014438,0.049414614,0.039121481,0.055591197,0.060976721,0.060813346,0.071616686,0.078641923,0.074901425,0.082793159,0.085102433,0.091007498,0.097785059,0.096766723,0.100366777,0.108596671,0.116935228,0.118823628,0.117742781,0.123893875,0.133305273,0.141525497,0.138196697,0.137770749,0.144398141,0.151149963,0.152035991,0.158133143,0.165510004,0.174884508,0.166339643,0.176109616,0.177455814,0.180479481,0.188480045,0.19714337
-0.250129089,-0.238989897,-0.230294742,-0.230739722,-0.216932719,-0.228832771,-0.20977891,-0.20653357,-0.211187819,-0.208026444,-0.198561034,-0.19323302,-0.187923567,-0.185263009,-0.183005116,-0.183140976,-0.174727541,-0.174681013,-0.163171313,-0.163502664,-0.158104852,-0.15340881,-0.152937558,-0.149084567,-0.13484834,-0.126971608,-0.136507198,-0.120577298,-0.119833541,-0.115567416,-0.107266178,-0.109153049,-0.100995952,-0.096461256,-0.092668257,-0.087974752,-0.082068158,-0.081356083,-0.077901271,-0.071953912,-0.06450415,-0.060016501,-0.058847997,-0.048397861,-0.053268029,-0.044060443,-0.035550022,-0.035765431,-0.035568561,-0.024360516,-0.019064701,-0.01083969,-0.013304814,-0.008085118,-0.003356276,-0.001664098,0.014208086,0.004408698,0.014268382,0.022154253,0.021898887,0.029474112,0.032114691,0.03559262,0.036975988,0.052572243,0.047580994,0.057895998,0.060353203,0.06014868,0.063113473,0.065654021,0.072970348,0.081588221,0.092358605,0.078566902,0.086360542,0.091645838,0.110089646,0.109383697,0.1113507,0.123561138,0.118925479,0.124683792,0.125323309,0.138424049,0.138500044,0.140948873,0.148773289,0.152515447,0.147929476,0.161720971,0.166231148,0.165305006,0.174073289,0.177518775,0.17816268,0.186201456,0.184085842,0.196058863,0.203189366
-0.24240486,-0.233119048,-0.237853998,-0.23193175,-0.222881604,-0.213173692,-0.215066791,-0.210111211,-0.199021361,-0.202397434,-0.202372566,-0.201465914,-0.186844316,-0.179892545,-0.181848908,-0.17452449,-0.170603128,-0.168068056,-0.157198701,-0.161489097,-0.152561895,-0.152423758,-0.144951166,-0.139898142,-0.136481721,-0.134990311,-0.130602096,-0.119305438,-0.120431322,-0.118561008,-0.10433723,-0.109728949,-0.101965343,-0.097843483,-0.092575108,-0.080118965,-0.076085179,-0.082817536,-0.069807739,-0.071860192,-0.06602333,-0.059301791,-0.053726383,-0.054156637,-0.046949373,-0.040413707,-0.042578877,-0.034247169,-0.027601527,-0.021877545,-0.021936062,-0.015318187,-0.003412016,-0.004511785,0.001036945,0.000250176,0.003543463,0.009423358,0.018805125,0.01753586,0.025555753,0.026545274,0.028789609,0.044945809,0.038733225,0.045759772,0.057850282,0.053825943,0.053766117,0.062120461,0.066417972,0.066053952,0.075930894,0.082675219,0.088136972,0.096443238,0.096019764,0.09965839,0.104586121,0.102649315,0.116064281,0.118475216,0.126974685,0.132955217,0.130419088,0.137783776,0.13294927,0.149454276,0.143351092,0.146883007,0.152539767,0.158911957,0.164093269,0.171468198,0.173681445,0.176120961,0.181016575,0.182164076,0.195603797,0.202652663,0.204488269
-0.237806692,-0.236771075,-0.229332103,-0.230089842,-0.227275086,-0.222596757,-0.211470524,-0.207084159,-0.20728614,-0.200645593,-0.201486737,-0.191303568,-0.186921718,-0.186772185,-0.18042812,-0.176235495,-0.174442812,-0.163840459,-0.161722031,-0.158739555,-0.152649641,-0.149287572,-0.14607478,-0.144139504,-0.137726993,-0.131080769,-0.123857211,-0.121188256,-0.117296629,-0.118378616,-0.108122561,-0.107422325,-0.094206,-0.094034433,-0.086662634,-0.085518024,-0.085030318,-0.073746064,-0.074310886,-0.063720763,-0.066458939,-0.06028187,-0.054706922,-0.049102027,-0.04261747,-0.041222269,-0.040711332,-0.027723098,-0.030898636,-0.02858175,-0.020251809,-0.011514298,-0.003918115,-0.005109012,0.001599334,0.003733756,0.009744628,0.017669104,0.016026842,0.022968085,0.026754255,0.023799828,0.036868276,0.043763999,0.046203401,0.047430009,0.053116419,0.057464746,0.066631622,0.073457342,0.070236882,0.073797822,0.084664487,0.080319278,0.08807025,0.091383029,0.097763956,0.101394526,0.107835255,0.103013555,0.116225452,0.121073491,0.131109777,0.127423157,0.12927169,0.14127108,0.137396326,0.152257321,0.153301858,0.158041338,0.156299006,0.169638594,0.167647026,0.171828755,0.18379068,0.192525917,0.192864611,0.187161491,0.201672333,0.196965467,0.208597386
-0.239218526,-0.243664607,-0.232438954,-0.224573474,-0.222074846,-0.217978222,-0.213117327,-0.21112923,-0.20442664,-0.203196614,-0.199809746,-0.197987654,-0.189402089,-0.179518585,-0.18172578,-0.173870506,-0.168594403,-0.169729127,-0.162347015,-0.153912174,-0.149229855,-0.146486057,-0.145095438,-0.139304657,-0.134130624,-0.13158052,-0.12481457,-0.112595242,-0.117302274,-0.114021006,-0.105004081,-0.098939355,-0.104522537,-0.095202907,-0.089088621,-0.0838094,-0.077914421,-0.076544238,-0.073163935,-0.065906103,-0.061231763,-0.050973833,-0.054038654,-0.049976429,-0.048470546,-0.034832292,-0.035145261,-0.03253085,-0.024418042,-0.02088237,-0.018307677,-0.010793837,-0.005814601,-0.003994905,-0.002839239,0.007936887,0.016685992,0.01683194,0.020452476,0.019695191,0.032299927,0.027855684,0.036092682,0.038252255,0.047889734,0.058280062,0.055653877,0.065114803,0.066534671,0.070312352,0.080588806,0.079472553,0.078173721,0.087488622,0.08665143,0.097672816,0.099912739,0.107539199,0.108593053,0.112823347,0.120991588,0.124049724,0.121749172,0.132486222,0.133938991,0.140609521,0.148515688,0.152323572,0.15975822,0.162999643,0.170199667,0.16690571,0.176587061,0.176545025,0.177383571,0.186394249,0.186438037,0.197672151,0.205088765,0.199725691,0.201009236
-0.236274141,-0.236444563,-0.230934827,-0.223306763,-0.22316745,-0.21674218,-0.216803198,-0.211191386,-0.201997821,-0.198981863,-0.193743518,-0.192340319,-0.186040024,-0.178468526,-0.17866268,-0.172045189,-0.171383056,-0.166689674,-0.158961921,-0.15653042,-0.153335782,-0.150554344,-0.140800179,-0.137895994,-0.131035798,-0.131118068,-0.127747899,-0.118907586,-0.115113819,-0.110613842,-0.107773136,-0.09997842,-0.099747322,-0.09306288,-0.09019918,-0.083478881,-0.083639267,-0.073547591,-0.077385375,-0.059833954,-0.058207371,-0.055427961,-0.051172526,-0.047624807,-0.039256847,-0.035484052,-0.038166132,-0.024873799,-0.024918584,-0.018572871,-0.017244817,-0.011810842,-0.003137738,-0.005883815,0.007134286,0.006711561,0.014926288,0.015874593,0.025527368,0.029634831,0.032384519,0.039897147,0.04106915,0.045012772,0.050864666,0.058753167,0.061022841,0.057001891,0.064141156,0.071868983,0.071427275,0.082074185,0.084773016,0.089658292,0.090805938,0.095439438,0.099893248,0.105292201,0.108084735,0.115133175,0.118166333,0.126820018,0.132724198,0.132004595,0.140485299,0.136710068,0.147902264,0.153825157,0.158758494,0.159667673,0.163799438,0.169207403,0.178057651,0.175826759,0.183647304,0.182246136,0.192485773,0.194127126,0.199329064,0.198134615,0.205685491
-0.238621166,-0.233842118,-0.228193685,-0.227773725,-0.219408028,-0.215922275,-0.212829603,-0.20687713,-0.203285707,-0.198439163,-0.194216004,-0.189170693,-0.183972686,-0.181971768,-0.177359935,-0.172194428,-0.171216934,-0.161098598,-0.157151572,-0.15368438,-0.147480093,-0.143132621,-0.142784028,-0.134580546,-0.130078477,-0.127956076,-0.122816205,-0.120750302,-0.104228471,-0.109899298,-0.101897467,-0.1000272,-0.09678589,-0.088882326,-0.081731353,-0.079166905,-0.078344909,-0.074250698,-0.065100676,-0.061567532,-0.054521642,-0.052538772,-0.049353363,-0.042427187,-0.040401974,-0.034350634,-0.032522126,-0.025396586,-0.022001057,-0.017430662,-0.015133377,-0.005672957,-0.006854256,0.003057118,0.004382148,0.007811064,0.00988659,0.018670909,0.026452081,0.035943879,0.033937,0.040280012,0.045322732,0.045335876,0.042487998,0.055186933,0.06227389,0.063678988,0.070194446,0.074059914,0.081141531,0.076239867,0.091206472,0.093594215,0.103667879,0.100318444,0.104809389,0.10825999,0.1157971,0.122261617,0.127448398,0.123860118,0.127691242,0.137776372,0.142764749,0.146339095,0.155290954,0.153236967,0.162372383,0.164309617,0.168491505,0.170602227,0.171277778,0.184743119,0.186350068,0.191173416,0.199091585,0.196420732,0.203354136,0.208802633,0.209912999
-0.232870722,-0.234474213,-0.226154608,-0.219232128,-0.215921272,-0.214068508,-0.212268059,-0.206889399,-0.204037205,-0.195687396,-0.192621379,-0.18795352,-0.182718991,-0.17676875,-0.169983748,-0.169518483,-0.1685683,-0.163689345,-0.159306368,-0.151159456,-0.144779131,-0.144844823,-0.138328569,-0.137343654,-0.128120423,-0.130316417,-0.122451189,-0.120811137,-0.114159951,-0.105322879,-0.10225967,-0.096832471,-0.091918444,-0.086153604,-0.087681884,-0.07896377,-0.077405275,-0.070942849,-0.070121395,-0.061548152,-0.056230878,-0.048555491,-0.048206382,-0.040556648,-0.037534125,-0.033558916,-0.032516622,-0.023438728,-0.021385108,-0.018657195,-0.008661647,-0.005186124,-0.001470161,-0.000714592,0.004697233,0.01199187,0.016700946,0.02154535,0.029015488,0.033598025,0.034628731,0.039240615,0.045790417,0.047628252,0.053556428,0.059256017,0.063527497,0.063545365,0.068189526,0.077909843,0.081815725,0.081174434,0.087542577,0.090978187,0.098945586,0.101271564,0.109224281,0.113199817,0.115079654,0.120662575,0.120827597,0.128702265,0.134691884,0.135073009,0.141478042,0.146194546,0.154924547,0.153644454,0.161119853,0.166893339,0.16920842,0.172270303,0.182966266,0.180642191,0.185693911,0.190020258,0.196229065,0.199846488,0.206751385,0.207422793,0.211757853
-0.237213394,-0.232744737,-0.228153014,-0.220180379,-0.216131482,-0.216475715,-0.212133669,-0.209484116,-0.201524493,-0.197504558,-0.190961208,-0.189076773,-0.185213417,-0.173797164,-0.175462279,-0.169872848,-0.165116635,-0.163522263,-0.154313401,-0.150537619,-0.148156422,-0.148225628,-0.140266199,-0.130680633,-0.129030258,-0.125010214,-0.122609419,-0.115584699,-0.111708404,-0.104130811,-0.102242608,-0.097957059,-0.092534151,-0.086146261,-0.083672365,-0.081437221,-0.074502371,-0.069331951,-0.06626976,-0.059920818,-0.055539604,-0.050233928,-0.045506422,-0.042268624,-0.036885321,-0.030572888,-0.029554913,-0.019900617,-0.019121305,-0.011939279,-0.008825342,-0.004157574,0.000119276,0.004713189,0.010266214,0.014508812,0.018863551,0.023387594,0.027456422,0.033151831,0.03605189,0.040958174,0.047378098,0.049545475,0.056358053,0.056539478,0.061691293,0.064832955,0.07314715,0.079646262,0.081061597,0.089505286,0.093611587,0.095241501,0.103788168,0.102480967,0.109845153,0.113087067,0.116104016,0.12220394,0.127338966,0.12847303,0.136797384,0.140628207,0.143070127,0.146682464,0.152661099,0.15737914,0.161290201,0.169339089,0.171224799,0.17206535,0.180764165,0.18700115,0.18903436,0.195141272,0.201102267,0.204891689,0.205003201,0.206540407,0.215248459
